,Unnamed: 0,Unnamed: 0.1,No,page,nick,time,content,area,ip,ip_loc,length,against,agree,channel,hot,level,login_type,media_type,mid,stamp,time_ymd,time_mdh,cmntcount,coor_loc,lng,lat 
2988,2988,3009,3010,151,UNSWEET27,2018-08-08 09:05:10,房子是不可能买不起的 那买杯星巴克我买得起你还不让我买了？？？小编多大？一笔借贷没用过？？？,浙江绍兴,124.160.212.221,"浙江省杭州市 联通 * GeoIP: Jiaxing, Zhejiang, China * China Unicom Zhejiang",46,1533690309,0,cj,0,0,0,0,5B6A41C5-7CA0D4DD-AFFE4D72-8C5-889,1533690310,2018-08-08,08-08 09,785,"{'lng': 119.95720242066378, 'lat': 29.159494120760925}",119.95720242066378,29.159494120760925
2989,2989,3010,3011,151,熊中龍S,2018-08-08 09:05:07,还的起+1,河北石家庄,106.114.252.185,"河北省石家庄市 电信 * GeoIP: Shijiazhuang, Hebei, China * China Telecom",5,1533690307,0,cj,0,0,0,0,5B6A41C1-6A72FCB9-A34A90E7-8C5-8E7,1533690307,2018-08-08,08-08 09,784,"{'lng': 114.52208184420766, 'lat': 38.048958314615454}",114.52208184420766,38.048958314615454
2990,2990,3011,3012,151,-夏露露-,2018-08-08 09:05:06,锅从天上来,黑龙江牡丹江,221.206.145.228,"黑龙江省牡丹江市 联通 * GeoIP: Mudanjiang, Heilongjiang, China * China Unicom Heilongjiang",5,1533690306,0,cj,0,0,0,0,5B6A41BF-DDCE91E4-649E5AA2-8C5-8A1,1533690306,2018-08-08,08-08 09,783,"{'lng': 129.608035395637, 'lat': 44.58852115278252}",129.608035395637,44.58852115278252
2991,2991,3012,3013,151,Leehaowei_good,2018-08-08 09:05:04,爱怎样就怎样 关你屁事瞎报道,天津,106.47.239.71,"天津市 电信 * GeoIP: Tianjin, China * China Telecom TIANJIN",14,1533690304,0,cj,0,0,0,0,5B6A41BD-6A2FEF47-6DFAACBA-8C5-829,1533690304,2018-08-08,08-08 09,782,"{'lng': 117.21081309155257, 'lat': 39.143929903310074}",117.21081309155257,39.143929903310074
2992,2992,3013,3014,151,huahua啊huahua,2018-08-08 09:05:04,大风吹着谁 谁就倒霉,广东广州,112.96.115.56,"广东省广州市 联通 * GeoIP: Guangzhou, Guangdong, China * China Unicom Guangzhou network",10,1533690304,0,cj,0,0,0,0,5B6A41BE-70607338-7024E3FF-8C5-895,1533690304,2018-08-08,08-08 09,781,"{'lng': 113.30764967515182, 'lat': 23.12004910207623}",113.30764967515182,23.12004910207623
2993,2993,3016,3017,151,bearble,2018-08-08 09:04:59,这锅你背了你就是年轻人咯！[鼓掌][鼓掌],广东汕头,223.104.1.96,"广东省 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",21,1533690299,0,cj,0,0,0,0,5B6A41B8-DF680160-6221AE0F-8C5-922,1533690299,2018-08-08,08-08 09,780,"{'lng': 116.72865028834109, 'lat': 23.383908453269196}",116.72865028834109,23.383908453269196
2994,2994,3015,3016,151,那个Hawk啊,2018-08-08 09:04:59,人在家中坐，锅从天上来[污],美国,173.48.49.159,"美国  * GeoIP: Boston, Massachusetts, United States * Verizon Fios",14,1533690299,0,cj,0,0,0,0,5B6A41B8-AD30319F-72D06B53-8C5-8D6,1533690299,2018-08-08,08-08 09,779,"{'lng': 122.26138733150282, 'lat': 40.68351161514384}",122.26138733150282,40.68351161514384
2995,2995,3014,3015,151,恩哼_白二狼-___-,2018-08-08 09:04:59,怕韭菜不够割，又嫌韭菜臭[费解],上海,58.39.177.238,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",16,1533690299,0,cj,0,0,0,0,5B6A41B9-3A27B1EE-3E21B813-8C5-92C,1533690299,2018-08-08,08-08 09,778,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
2996,2996,3017,3018,151,不是个瘦饼,2018-08-08 09:04:56,以前初中还是高中的政治课本上有的,浙江,112.17.243.120,"浙江省 移动 * GeoIP: Ningbo, Zhejiang, China * China Mobile",27,1533690296,0,cj,0,1,0,0,5B6A41B6-7011F378-7F560AF5-8C5-8FA,1533690296,2018-08-08,08-08 09,777,"{'lng': 119.95720242066378, 'lat': 29.159494120760925}",119.95720242066378,29.159494120760925
2997,2997,3018,3019,151,糖醋爱排骨921,2018-08-08 09:04:54,我就搞不懂了，家长溺爱孩子是从我们这一代开始的吗？以前的家长就不爱孩子，不关心不呵护孩子了？,山东临沂,111.14.1.219,"山东省临沂市 移动 * GeoIP: Linyi, Shandong, China * China Mobile Shandong",46,1533690294,0,cj,0,0,0,0,5B6A41B6-6F0E01DB-148A3541E-8C5-900,1533690294,2018-08-08,08-08 09,776,"{'lng': 118.34744507197459, 'lat': 35.05887779962975}",118.34744507197459,35.05887779962975
2998,2998,3019,3020,151,姆力姆力,2018-08-08 09:04:53,年轻人都死光好了没问题的,浙江杭州,123.157.212.98,"浙江省杭州市 联通 * GeoIP: Hangzhou, Zhejiang, China * China Unicom Zhejiang",12,1533690292,0,cj,0,0,0,0,5B6A41B1-7B9DD462-6992CC7B-8C5-91B,1533690293,2018-08-08,08-08 09,775,"{'lng': 120.2193754157201, 'lat': 30.259244461536102}",120.2193754157201,30.259244461536102
2999,2999,3020,3021,152,ZP爱吃,2018-08-08 09:04:51,@傲娇酱发射宇宙射线比优比优比优  [费解][费解][费解]强行我们的锅？,福建,117.136.75.131,"福建省 移动 * GeoIP: Fuzhou, Fujian, China * China Mobile Guangdong",37,1533690290,0,cj,0,0,0,0,5B6A41B0-75884B83-95D71ADF-8C5-8B6,1533690291,2018-08-08,08-08 09,774,"{'lng': 117.98494311990738, 'lat': 26.050118295660656}",117.98494311990738,26.050118295660656
3000,3000,3021,3022,152,九曲神龙,2018-08-08 09:04:49,手机都只能买二手的[笑cry],广西柳州,111.12.51.178,广西自治区柳州市 移动 * GeoIP: China * China Mobile Guangdong,15,1533690289,0,cj,0,0,0,0,5B6A41B0-6F0C33B2-64B7969F-8C5-91E,1533690289,2018-08-08,08-08 09,773,"{'lng': 109.42240181015114, 'lat': 24.329053352467223}",109.42240181015114,24.329053352467223
3001,3001,3022,3023,152,钱一节课讲什么,2018-08-08 09:04:44,原来我们这么厉害 膨胀,北京,117.136.0.199,"北京市 移动 * GeoIP: Beijing, China * China Mobile",11,1533690284,0,cj,0,0,0,0,5B6A41A8-758800C7-74241753-8C5-8D1,1533690284,2018-08-08,08-08 09,772,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
3002,3002,3023,3024,152,程高冷,2018-08-08 09:04:43,@来去之间 出来挨打,浙江杭州,115.204.131.163,"浙江省杭州市 电信 * GeoIP: Hangzhou, Zhejiang, China * China Telecom Hangzhou",17,1533690283,0,cj,0,1,0,0,5B6A41AB-73CC83A3-B1B7742D-8C5-8F1,1533690283,2018-08-08,08-08 09,771,"{'lng': 120.2193754157201, 'lat': 30.259244461536102}",120.2193754157201,30.259244461536102
3003,3003,3024,3025,152,首心papa,2018-08-08 09:04:42,白吃,广东东莞,117.136.40.39,"广东省东莞市 移动 * GeoIP: Dongguan, Guangdong, China * China Mobile",2,1533690282,0,cj,0,0,0,0,5B6A41A9-75882827-E89F6DD5-8C5-895,1533690282,2018-08-08,08-08 09,770,"{'lng': 113.76343399075655, 'lat': 23.043023815368237}",113.76343399075655,23.043023815368237
3004,3004,3025,3026,152,丹参片,2018-08-08 09:04:42,这年轻一代只知道过好自己小日子，从来都不知道养国家，搞不好了。是时候来一波买房置产、炒股、买国债、生二胎的教育了。[嘻嘻][嘻嘻][嘻嘻],上海,180.169.14.130,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",69,1533690282,0,cj,0,0,0,0,5B6A41A9-B4A90E82-6B9F793D-8C5-8B1,1533690282,2018-08-08,08-08 09,769,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
3005,3005,3026,3027,152,美跑子,2018-08-08 09:04:42,我始终觉得整体上一代人比一代人强，无论是学识水平还是道德修养。,河北,221.192.180.169,"河北省石家庄市 联通 * GeoIP: Beijing, China * China Unicom Liaoning",31,1533690281,0,cj,0,0,0,0,5B6A41A9-DDC0B4A9-91601E4D-8C5-8B9,1533690282,2018-08-08,08-08 09,768,"{'lng': 117.2202967650772, 'lat': 39.17314893392419}",117.2202967650772,39.17314893392419
3006,3006,3027,3028,152,OlaDallas,2018-08-08 09:04:42,毫无下限,山东济南,113.127.26.108,"山东省济南市 电信 * GeoIP: Qingdao, Shandong, China * China Telecom Shandong",4,1533690282,0,cj,0,0,0,0,5B6A41AA-717F1A6C-9F6B351B-8C5-8A4,1533690282,2018-08-08,08-08 09,767,"{'lng': 117.02496706629023, 'lat': 36.68278472716141}",117.02496706629023,36.68278472716141
3007,3007,3028,3029,152,Air_WB,2018-08-08 09:04:41,人在家中坐，锅从天上来,浙江杭州,220.184.51.204,"浙江省杭州市 电信 * GeoIP: Hangzhou, Zhejiang, China * China Telecom Hangzhou",11,1533690281,0,cj,0,0,0,0,5B6A41A6-DCB833CC-BFF5C94F-8C5-91F,1533690281,2018-08-08,08-08 09,766,"{'lng': 120.2193754157201, 'lat': 30.259244461536102}",120.2193754157201,30.259244461536102
3008,3008,3029,3030,152,胖子贾磊,2018-08-08 09:04:40,那这样我们就不多生消费观念更败坏的新一代了吧。不给祖国添麻烦。,甘肃兰州,42.90.95.96,"甘肃省 电信 * GeoIP: Lanzhou, Gansu, China * China Telecom",31,1533690280,0,cj,0,0,0,0,5B6A41A5-2A5A5F60-73601FD3-8C5-865,1533690280,2018-08-08,08-08 09,765,"{'lng': 103.8233054407292, 'lat': 36.06422552504259}",103.8233054407292,36.06422552504259
3009,3009,3030,3031,152,哲立遥望天空塔,2018-08-08 09:04:39,别人家的孩子...哦不，韭菜,北京海淀,10.75.12.85,本地局域网  *  * ,14,1533690279,0,cj,0,0,0,0,5B6A41A4-A4B0C55-60C25840-8C5-87D,1533690279,2018-08-08,08-08 09,764,"{'lng': 116.23967780102151, 'lat': 40.03316204507791}",116.23967780102151,40.03316204507791
3010,3010,3031,3032,152,不确定小姐1125,2018-08-08 09:04:38,气死个人，已经去骂过街了,江苏泰州,49.85.119.96,"江苏省泰州市 电信 * GeoIP: Taizhou, Jiangsu, China * China Telecom jiangsu",12,1533690278,0,cj,0,0,0,0,5B6A41A3-31557760-93023BC0-8C5-910,1533690278,2018-08-08,08-08 09,763,"{'lng': 119.91960601619071, 'lat': 32.47605327483028}",119.91960601619071,32.47605327483028
3011,3011,3032,3033,152,玉米炖排骨丶,2018-08-08 09:04:38,对不起，钱都花在了买房子上，父母的六个钱包也掏空了。我实在是没办法了,浙江,112.17.238.53,"浙江省 移动 * GeoIP: Hangzhou, Zhejiang, China * China Mobile",34,1533690278,0,cj,0,0,0,0,5B6A41A6-7011EE35-64BA7D69-8C5-8DA,1533690278,2018-08-08,08-08 09,762,"{'lng': 119.95720242066378, 'lat': 29.159494120760925}",119.95720242066378,29.159494120760925
3012,3012,3033,3034,152,饼喵子,2018-08-08 09:04:36,说得好,河北唐山,111.227.5.106,"河北省唐山市 电信 * GeoIP: Tangshan, Hebei, China * China Telecom hebei",3,1533690276,0,cj,0,0,0,0,5B6A41A4-6FE3056A-12C6D0477-8C5-934,1533690276,2018-08-08,08-08 09,761,"{'lng': 118.18345059773411, 'lat': 39.6505309225366}",118.18345059773411,39.6505309225366
3013,3013,3034,3035,152,我说的都是错的呢么么哒,2018-08-08 09:04:10,哈哈哈 好图 存了,山东青岛,27.219.60.234,"山东省青岛市 联通 * GeoIP: Qingdao, Shandong, China * China Unicom Shandong",9,1533690250,0,cj,0,0,0,0,5B6A4187-1BDB3CEA-A5FED118-8C5-953,1533690250,2018-08-08,08-08 09,760,"{'lng': 120.38442818368189, 'lat': 36.10521490127382}",120.38442818368189,36.10521490127382
3014,3014,3035,3036,152,一刻早教,2018-08-08 09:04:10,好好坐在办公室，锅从天上来,山东青岛,222.43.55.34,"山东省青岛市 铁通 * GeoIP: Beijing, China * china tietong Shandong net",13,1533690250,0,cj,0,0,0,0,5B6A4187-DE2B3722-179E76B67-8C5-8B5,1533690250,2018-08-08,08-08 09,759,"{'lng': 120.38442818368189, 'lat': 36.10521490127382}",120.38442818368189,36.10521490127382
3015,3015,3036,3037,152,阿伊_间歇爬墙,2018-08-08 09:04:09,文案辞职吧[ok],辽宁沈阳,117.136.5.188,"辽宁省沈阳市 移动 * GeoIP: Shenyang, Liaoning, China * China Mobile",9,1533690249,0,cj,0,0,0,0,5B6A4185-758805BC-963628BD-8C5-830,1533690249,2018-08-08,08-08 09,758,"{'lng': 123.43279092160505, 'lat': 41.808644783515746}",123.43279092160505,41.808644783515746
3016,3016,3037,3038,152,cffleckandbenry,2018-08-08 09:04:06,强行甩锅 不是xxx带领我们吗[吐],湖南,43.250.200.20,"湖南省 联通 * GeoIP: Changsha, Hunan, China * China Unicom HuNan",18,1533690245,0,cj,0,0,0,0,5B6A4185-2BFAC814-15BDC54B9-8C5-9A8,1533690246,2018-08-08,08-08 09,757,"{'lng': 111.720663546476, 'lat': 27.695864052356377}",111.720663546476,27.695864052356377
3017,3017,3038,3039,152,ALCOHOL666,2018-08-08 09:04:04,这一代人 从小墙边长大 视野注定受困,北京,114.242.248.37,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",18,1533690244,0,cj,0,0,0,0,5B6A4183-72F2F825-A3AD1BB7-8C5-85E,1533690244,2018-08-08,08-08 09,756,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
3018,3018,3039,3040,152,刘家屯遛狗少年,2018-08-08 09:03:56,人在地铁挤成狗，黑锅忽从天上来。,上海,112.65.61.170,"上海市 联通 * GeoIP: Shanghai, China * China Unicom Shanghai network",16,1533690236,0,cj,0,0,0,0,5B6A417A-70413DAA-93BE1757-8C5-9CA,1533690236,2018-08-08,08-08 09,755,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
3019,3019,3040,3041,153,天体物理社会人伦玄学观察研究,2018-08-08 09:03:44,这个时点，这个宏观经济走向，这个内外经济环境，还乱买乱加杠杆不珍惜自己的现金，那真的退出比较好，早晚也是被割的命。长得太快油麦菜也要被当韭菜割。一张新叶一个新芽也别长，憋着。,江苏南京,122.192.15.79,"江苏省南京市 联通 * GeoIP: Suzhou, Jiangsu, China * China Unicom Jiangsu",87,1533690223,0,cj,0,0,0,0,5B6A416C-7AC00F4F-602925E6-8C5-915,1533690224,2018-08-08,08-08 09,754,"{'lng': 118.77807440802562, 'lat': 32.05723550180587}",118.77807440802562,32.05723550180587
3020,3020,3041,3042,153,桃法师,2018-08-08 09:03:39,我都消费降级得不行了你还给我扣锅？我消费降级是谁的锅心里还没点X数吗？,上海,112.64.68.204,"上海市 联通 * GeoIP: Shanghai, China * China Unicom Shanghai network",35,1533690219,0,cj,0,0,0,0,5B6A4168-704044CC-BAF517EF-8C5-91E,1533690219,2018-08-08,08-08 09,753,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
3021,3021,3042,3043,153,就是貅诶,2018-08-08 09:03:33,啥？！？！？！,河南新乡,223.91.230.117,"河南省新乡市 移动 * GeoIP: Xinxiang, Henan, China * Henan Mobile Communications Co.,Ltd",7,1533690213,0,cj,0,0,0,0,5B6A4162-DF5BE675-13CE9DF8C-8C5-8F7,1533690213,2018-08-08,08-08 09,752,"{'lng': 101.55630729532683, 'lat': 34.511389737869216}",101.55630729532683,34.511389737869216
3022,3022,3043,3044,153,我弟丶,2018-08-08 09:03:33,@来去之间 删了,安徽合肥,58.243.254.71,"安徽省 联通 * GeoIP: Hefei, Anhui, China * Anhui NOC 3G NET IPPOOL",8,1533690213,0,cj,0,0,0,0,5B6A4163-3AF3FE47-14DEA425D-8C5-8AF,1533690213,2018-08-08,08-08 09,751,"{'lng': 117.28269909168304, 'lat': 31.86694226068694}",117.28269909168304,31.86694226068694
3023,3023,3044,3045,153,bertiewooster,2018-08-08 09:03:29,解决不了啊，资产太贵，育儿成本太高,广东广州,121.33.237.164,"广东省广州市 电信 * GeoIP: Foshan, Guangdong, China * China Telecom Guangdong",28,1533690209,0,cj,0,4,0,0,5B6A415E-7921EDA4-8FD6B3D0-8C5-828,1533690209,2018-08-08,08-08 09,750,"{'lng': 113.30764967515182, 'lat': 23.12004910207623}",113.30764967515182,23.12004910207623
3024,3024,3045,3046,153,Kyoi_AKR,2018-08-08 09:03:26,加個問號就看不出帶節奏了？,越南胡志明市,210.245.115.71,"越南  * GeoIP: Ho Chi Minh City, Thai Binh, Vietnam * FPT Telecom Company",13,1533690205,0,cj,0,0,0,0,5B6A415B-D2F57347-15DE90713-8C5-948,1533690206,2018-08-08,08-08 09,749,"{'lng': 109.43326036994871, 'lat': 23.124739877924558}",109.43326036994871,23.124739877924558
3025,3025,3046,3047,153,翊为wa,2018-08-08 09:03:10,不知道怎么评价,北京,219.141.222.124,"北京市 电信 * GeoIP: Beijing, China * China Telecom Beijing",7,1533690190,0,cj,0,0,0,0,5B6A414B-DB8DDE7C-1585B0B19-8C5-830,1533690190,2018-08-08,08-08 09,748,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
3026,3026,3047,3048,153,南方牛油果手握,2018-08-08 09:03:09,看看这些不要脸的狗东西@陆陆的成长日记,湖南益阳,118.252.199.13,"湖南省益阳市 电信 * GeoIP: Yiyang, Hunan, China * China Telecom Hunan",19,1533690188,0,cj,0,0,0,0,5B6A414A-76FCC70D-157F9FA55-8C5-8B8,1533690189,2018-08-08,08-08 09,747,"{'lng': 112.36654664522563, 'lat': 28.58808777988717}",112.36654664522563,28.58808777988717
3027,3027,3048,3049,153,自然卷_夏天,2018-08-08 09:02:59,踏实肯干的，确实比例不大,江苏盐城,218.92.220.163,"江苏省盐城市 电信 * GeoIP: Nanjing, Jiangsu, China * China Telecom",12,1533690179,0,cj,0,0,0,0,5B6A4140-DA5CDCA3-5F256504-8C5-929,1533690179,2018-08-08,08-08 09,746,"{'lng': 119.36848893835847, 'lat': 33.01379716995394}",119.36848893835847,33.01379716995394
3028,3028,3049,3050,153,欧洲足球风云,2018-08-08 09:02:54,一声叹息,上海,101.90.124.144,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",4,1533690174,0,cj,0,0,0,0,5B6A413C-655A7C90-4D5BF5F3-8C5-90A,1533690174,2018-08-08,08-08 09,745,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
3029,3029,3050,3051,153,Dickson大胜,2018-08-08 09:02:40,是谁推出的这么阴险的锅……,上海,218.79.155.31,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",13,1533690159,0,cj,0,0,0,0,5B6A412D-DA4F9B1F-606849E0-8C5-837,1533690160,2018-08-08,08-08 09,744,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
3030,3030,3051,3052,153,勇敢无敌来弄我赛,2018-08-08 09:02:20,意思是年轻人消费拉动经济来钱太慢太少，赶紧把钱投进股市拿去卖房给他们明抢就完事了。,江苏徐州,49.92.160.239,"江苏省 电信 * GeoIP: Suzhou, Jiangsu, China * China Telecom jiangsu",41,1533690140,0,cj,0,0,0,0,5B6A4119-315CA0EF-149FE2102-8C5-889,1533690140,2018-08-08,08-08 09,743,"{'lng': 117.18810662317686, 'lat': 34.27155343109188}",117.18810662317686,34.27155343109188
3031,3031,3052,3053,153,午夜看见阳光,2018-08-08 09:02:19,造谣，举报了,广西南宁,111.58.208.86,"广西自治区南宁市 移动 * GeoIP: Nanning, Guangxi, China * China Mobile Guangdong",6,1533690139,0,cj,0,0,0,0,5B6A411B-6F3AD056-94D929BD-8C5-872,1533690139,2018-08-08,08-08 09,742,"{'lng': 108.29723355586638, 'lat': 22.80649293560261}",108.29723355586638,22.80649293560261
3032,3032,3053,3054,153,张de日常生活料理,2018-08-08 09:02:18,现在的年轻人都在标榜个性，但是，这些个性都是一样的。,河北廊坊,60.10.91.26,"河北省廊坊市 联通 * GeoIP: Langfang, Hebei, China * China Unicom Hebei",26,1533690138,0,cj,0,0,0,0,5B6A411A-3C0A5B1A-6397BB5D-8C5-95B,1533690138,2018-08-08,08-08 09,741,"{'lng': 116.70360222263986, 'lat': 39.51861062508462}",116.70360222263986,39.51861062508462
3033,3033,3054,3055,153,炸裂少年图坦依蒙,2018-08-08 09:02:18,是的，放我去美国祸害美国吧，保证不辱使命,上海,223.104.213.40,"中国 移动 * GeoIP: Shanghai, China * Shanghai Mobile Communications Co.,Ltd.",20,1533690138,0,cj,0,0,0,0,5B6A411A-DF68D528-64CC661C-8C5-96E,1533690138,2018-08-08,08-08 09,740,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
3034,3034,3055,3056,153,不确定小姐1125,2018-08-08 09:01:47,房贷是多少？心里没数？星巴克贵还是房子利息贵？消费降级成啥样了？心里没数？把锅甩给年轻人，还让它们扎紧裤腰带生二胎？疯了吧，丧心病狂,江苏泰州,49.85.119.96,"江苏省泰州市 电信 * GeoIP: Taizhou, Jiangsu, China * China Telecom jiangsu",66,1533690106,0,cj,0,0,0,0,5B6A40FA-31557760-93023BC0-8C5-910,1533690107,2018-08-08,08-08 09,739,"{'lng': 119.91960601619071, 'lat': 32.47605327483028}",119.91960601619071,32.47605327483028
3035,3035,3056,3057,153,南水遗人,2018-08-08 09:01:44,还不是国家用娱乐把年轻人鼓励成这样的...[二哈]天天喊消费消费，现在不择手段地堆出信贷了，扭头就把锅甩给了年轻人[二哈],辽宁大连,113.234.215.138,"辽宁省大连市 联通 * GeoIP: Dalian, Liaoning, China * China Unicom Liaoning",61,1533690104,0,cj,0,0,0,0,5B6A40F6-71EAD78A-15B086A4A-8C5-8B3,1533690104,2018-08-08,08-08 09,738,"{'lng': 121.59347778143518, 'lat': 38.94870993830429}",121.59347778143518,38.94870993830429
3036,3036,3057,3058,153,改个什么名号,2018-08-08 09:01:12,哇塞原来我们有这么厉害啊 都能引领国家危机了,山东青岛,144.52.47.151,"山东省青岛市 电信 * GeoIP: Weihai, Shandong, China * China Telecom Shandong",22,1533690072,0,cj,0,0,0,0,5B6A40D5-90342F97-698059AD-8C5-8EB,1533690072,2018-08-08,08-08 09,737,"{'lng': 120.38442818368189, 'lat': 36.10521490127382}",120.38442818368189,36.10521490127382
3037,3037,3058,3059,153,进击的大圆脸,2018-08-08 09:01:06,90后又要背锅了，习惯了习惯了,内蒙古赤峰,223.104.15.71,"内蒙古自治区 移动 * GeoIP: Chifeng, Nei Mongol, China * China Mobile Guangdong",15,1533690066,0,cj,0,0,0,0,5B6A40D2-DF680F47-818860E5-8C5-8B9,1533690066,2018-08-08,08-08 09,736,"{'lng': 114.41586754816612, 'lat': 43.46823822194904}",114.41586754816612,43.46823822194904
3038,3038,3059,3060,153,Marcia_turea,2018-08-08 09:00:51,手机用的华为，衣服买的快鱼，咖啡都是速溶的。我家也没矿，挣得钱还得存一部分。不用愁钱的年轻人都是少数,河北沧州,120.11.188.14,"河北省沧州市 联通 * GeoIP: Cangzhou, Hebei, China * China Unicom Heibei",61,1533690051,0,cj,0,2,0,0,5B6A40C0-780BBC0E-14D058AE2-8C5-8AF,1533690051,2018-08-08,08-08 09,735,"{'lng': 116.86380647644208, 'lat': 38.297615350325714}",116.86380647644208,38.297615350325714
3039,3039,3060,3061,154,alex的朗读者,2018-08-08 09:00:48,要垮了？,四川成都,182.144.180.74,"四川省 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",4,1533690047,0,cj,0,0,0,0,5B6A40BF-B690B44A-A2310CD7-8C5-906,1533690048,2018-08-08,08-08 09,734,"{'lng': 102.89915972360397, 'lat': 30.36748093795755}",102.89915972360397,30.36748093795755
3040,3040,3061,3062,154,广州李沛聪,2018-08-08 09:00:42,还不愿意生二胎,广东广州,61.140.245.142,"广东省广州市 电信 * GeoIP: Guangzhou, Guangdong, China * China Telecom Guangdong",7,1533690042,0,cj,0,0,0,0,5B6A40B9-3D8CF58E-67561F82-8C5-90E,1533690042,2018-08-08,08-08 09,733,"{'lng': 113.30764967515182, 'lat': 23.12004910207623}",113.30764967515182,23.12004910207623
3041,3041,3062,3063,154,酒茶铺,2018-08-08 09:00:37,怎么不写这届10后不行，无耻,河北,221.192.178.116,"河北省石家庄市 联通 * GeoIP: Handan, Hebei, China * China Unicom Liaoning",14,1533690037,0,cj,0,0,0,0,5B6A40B2-DDC0B274-AB1DBF88-8C5-8B6,1533690037,2018-08-08,08-08 09,732,"{'lng': 117.2202967650772, 'lat': 39.17314893392419}",117.2202967650772,39.17314893392419
3042,3042,3063,3064,154,弗居室先生,2018-08-08 09:00:36,刚开始我也以为摔锅，你们进去看一下，好像身边人很多这样的,内蒙古呼和浩特,36.102.220.82,"内蒙古自治区乌兰察布市 电信 * GeoIP: Beijing, China * China Telecom",28,1533690035,0,cj,0,0,0,0,5B6A40B1-2466DC52-4D83F520-8C5-871,1533690036,2018-08-08,08-08 09,731,"{'lng': 111.6603505200542, 'lat': 40.828318873081585}",111.6603505200542,40.828318873081585
3043,3043,3064,3065,154,纤纤微尘7755,2018-08-08 09:00:29,今早买的南瓜汁到了工作的地方撒了[允悲][允悲][允悲],上海,223.104.213.63,"中国 移动 * GeoIP: Shanghai, China * Shanghai Mobile Communications Co.,Ltd.",28,1533690029,0,cj,0,0,0,0,5B6A40AB-DF68D53F-4E162105-8C5-9C1,1533690029,2018-08-08,08-08 09,730,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
3044,3044,3065,3066,154,David_in梁垛花园巷一号,2018-08-08 09:00:06,喝星巴克的罪比工作100年才还得起的房贷还大!,上海,222.66.230.198,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",23,1533690006,0,cj,0,0,0,0,5B6A4093-DE42E6C6-638B21B3-8C5-892,1533690006,2018-08-08,08-08 09,729,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
3045,3045,3066,3067,154,小兰de胡同,2018-08-08 09:00:05,@Ana_Banana 我背不动这口锅，你呢[微笑],四川成都,117.136.63.170,"四川省 移动 * GeoIP: Chengdu, Sichuan, China * China Mobile Guangdong",26,1533690005,0,cj,0,0,0,0,5B6A4094-75883FAA-649004F6-8C5-917,1533690005,2018-08-08,08-08 09,728,"{'lng': 102.89915972360397, 'lat': 30.36748093795755}",102.89915972360397,30.36748093795755
3046,3046,3067,3068,154,做一支有思想的芦苇,2018-08-08 09:00:02,没那么大权力带领中国,安徽合肥,114.97.216.41,"安徽省合肥市 电信 * GeoIP: Hefei, Anhui, China * China Telecom Anhui",10,1533690002,0,cj,0,0,0,0,5B6A4091-7261D829-166BBF439-8C5-8C8,1533690002,2018-08-08,08-08 09,727,"{'lng': 117.28269909168304, 'lat': 31.86694226068694}",117.28269909168304,31.86694226068694
3047,3047,3068,3069,154,全唐人狂朝,2018-08-08 08:59:04,建房全靠贷款的还少么？这风气谁带的！？,河北,221.192.179.115,"河北省石家庄市 联通 * GeoIP: Shijiazhuang, Hebei, China * China Unicom Liaoning",19,1533689944,0,cj,0,0,0,0,5B6A4057-DDC0B373-4C4FFACD-8C5-87A,1533689944,2018-08-08,08-08 08,726,"{'lng': 117.2202967650772, 'lat': 39.17314893392419}",117.2202967650772,39.17314893392419
